node,Q,xi,V,tau_star,d_star
35.609756097560975,0.5,0.0,87083.85573593625,328.8136506271682,0.0
44.51219512195122,0.5,0.0,87078.63043432242,324.06770133539453,0.0
53.41463414634146,0.5,0.0,87043.84069803785,320.2156924353414,0.0
62.31707317073171,0.5,0.0,86972.52684332375,315.992579096106,0.0
71.21951219512195,0.5,0.0,86866.01440991611,311.8588499240766,0.0
80.1219512195122,0.5,0.0,86724.59726472889,308.5955084696534,0.0
89.02439024390245,0.5,0.0,86560.84712057601,304.67887828596224,0.0
97.92682926829268,0.5,0.0,86385.88399291782,301.6744668978364,0.0
106.82926829268293,0.5,0.0,86211.10059381922,297.73951946524346,0.0
115.73170731707317,0.5,0.0,86052.03526847305,293.7804878048781,0.0
124.63414634146342,0.5,0.0,85908.60924918368,291.363190071693,0.0
133.53658536585365,0.5,0.0,85792.44045650793,287.2560175308224,0.0
142.4390243902439,0.5,0.0,85703.03265948663,284.8780487804878,0.0
151.34146341463415,0.5,0.0,85635.6919966036,282.10919725072597,0.0
160.2439024390244,0.5,0.0,85594.83691596393,278.09610287761075,0.0
169.14634146341464,0.5,0.0,85573.99570600734,275.9756097560976,0.0
178.0487804878049,0.5,0.0,85569.05876522002,273.70471048534125,0.0
186.9512195121951,0.5,0.0,85580.40159212773,270.5943322149748,0.0
195.85365853658536,0.5,0.0,85603.20249161436,268.1149446382543,0.0
204.7560975609756,0.5,0.0,85635.2218876871,264.9424928780827,0.0
213.65853658536585,0.5,0.0,85675.66063633416,263.2424110627911,0.0
222.5609756097561,0.5,0.0,85721.69165485445,261.2316129589928,0.0
231.46341463414635,0.5,0.0,85771.63709435784,256.7824168510317,0.0
240.3658536585366,0.5,0.0,85826.76670713098,256.24714964936646,0.0
249.26829268292684,0.5,0.0,85885.73110321883,256.1474850313573,0.0
258.1707317073171,0.5,0.0,85946.57194733774,255.87852293273232,0.0
267.0731707317073,0.5,0.0,86011.58733898158,263.32859095962016,0.0
275.9756097560976,0.5,0.0,86078.14214297017,264.74713357675523,0.0
284.8780487804878,0.5,0.0,86056.57604705854,274.06335870161536,26.70731707317069
293.780487804878,0.5,0.0,86161.58710913932,289.36774984799854,17.80487804878047
302.6829268292683,0.5,0.0,86266.72631160944,310.05776022635285,8.902439024390192
311.5853658536585,0.5,0.0,86371.99381083298,329.39024390243895,0.0
320.4878048780488,0.5,0.0,86447.63164168352,320.4878048780487,0.0
329.390243902439,0.5,0.0,86515.71175618042,311.58536585365846,0.0
338.2926829268293,0.5,0.0,86663.5045636746,302.6829268292682,8.902439024390192
347.1951219512195,0.5,0.0,86769.25623398156,364.99999999999994,0.0
356.0975609756098,0.5,0.0,86845.46713515656,356.0975609756098,0.0
0.0,0.5,0.25,101173.22735850877,348.6536604039131,0.0
8.902439024390244,0.5,0.25,101220.08341831411,343.92142653875936,0.0
17.804878048780488,0.5,0.25,101248.43944192775,338.2926829268293,0.0
26.70731707317073,0.5,0.25,101252.14803831212,332.96275902953363,0.0
35.609756097560975,0.5,0.25,101233.7410511811,329.3132396209787,0.0
44.51219512195122,0.5,0.25,101177.68861137689,323.49018478469384,0.0
53.41463414634146,0.5,0.25,101096.98910021814,320.4878048780488,0.0
62.31707317073171,0.5,0.25,100976.17963446803,316.3988001929674,0.0
71.21951219512195,0.5,0.25,100826.95852188024,312.41655578153734,0.0
80.1219512195122,0.5,0.25,100652.63726064826,309.5205934783218,0.0
89.02439024390245,0.5,0.25,100454.80659039148,302.68297182926824,0.0
97.92682926829268,0.5,0.25,100264.70034401826,299.25523435189376,0.0
106.82926829268293,0.5,0.25,100087.1791199492,297.0027033780014,0.0
115.73170731707317,0.5,0.25,99921.4813111666,295.04107824507497,0.0
124.63414634146342,0.5,0.25,99777.8167901775,292.9284186679353,0.0
133.53658536585365,0.5,0.25,99659.24972775158,288.7821645215612,0.0
142.4390243902439,0.5,0.25,99570.41731865758,284.87809478048774,0.0
151.34146341463415,0.5,0.25,99487.33224496515,277.0299780249543,0.0
160.2439024390244,0.5,0.25,99450.18443806155,275.69914258722173,0.0
169.14634146341464,0.5,0.25,99434.61658111855,275.97565875609746,0.0
178.0487804878049,0.5,0.25,99399.11104863993,267.98126763221103,0.0
186.9512195121951,0.5,0.25,99407.10957453716,265.97582051056946,0.0
195.85365853658536,0.5,0.25,99436.09230676702,264.2572384230499,0.0
204.7560975609756,0.5,0.25,99477.3007726006,262.528539067764,0.0
213.65853658536585,0.5,0.25,99534.74069111928,263.39996017564715,0.0
222.5609756097561,0.5,0.25,99593.73976169556,263.1956339052757,0.0
231.46341463414635,0.5,0.25,99653.29201893773,261.7432276878666,0.0
240.3658536585366,0.5,0.25,99648.57513022925,256.6895971586489,8.902439024390233
249.26829268292684,0.5,0.25,99770.17206246933,253.25733636630625,0.0
258.1707317073171,0.5,0.25,99827.56494454601,248.56916531139154,0.0
267.0731707317073,0.5,0.25,99885.4944769549,244.9784178661517,0.0
275.9756097560976,0.5,0.25,100202.93878161378,256.8395341280557,8.902439024390189
284.8780487804878,0.5,0.25,100325.21134033622,419.2238908078042,0.0
293.780487804878,0.5,0.25,100121.16017725345,289.37706199692013,8.902439024390247
302.6829268292683,0.5,0.25,100243.33882521527,286.8857531271312,0.0
311.5853658536585,0.5,0.25,100307.95961567151,284.87804878048775,0.0
320.4878048780488,0.5,0.25,100351.48928933319,275.97560975609747,0.0
329.390243902439,0.5,0.25,100794.45416580321,267.07317073170736,17.80487804878047
338.2926829268293,0.5,0.25,100917.44921359616,338.2926829268293,8.902439024390192
347.1951219512195,0.5,0.25,101040.59434684673,365.00000000000006,0.0
356.0975609756098,0.5,0.25,101113.7739535234,356.0975609756098,0.0
0.0,0.5,0.5,113531.02286198719,347.1951219512195,8.902439024390244
8.902439024390244,0.5,0.5,113593.82213213635,338.29268392682934,0.0
17.804878048780488,0.5,0.5,113644.68755191055,332.76179536632685,0.0
26.70731707317073,0.5,0.5,113633.9914778441,332.54513673166133,0.0
35.609756097560975,0.5,0.5,113509.35914436067,328.49973373421284,0.0
44.51219512195122,0.5,0.5,113551.46137567857,320.4878048780488,0.0
53.41463414634146,0.5,0.5,113284.24515382847,315.48385590674934,8.902439024390244
62.31707317073171,0.5,0.5,113273.46230789318,315.61563573550654,0.0
71.21951219512195,0.5,0.5,113101.2884726229,311.58536585365846,0.0
80.1219512195122,0.5,0.5,112874.65428889699,304.1218012223529,0.0
89.02439024390245,0.5,0.5,112632.55423959193,301.17251451817185,0.0
97.92682926829268,0.5,0.5,112395.18558892954,293.7804878048781,0.0
106.82926829268293,0.5,0.5,112218.76986706501,302.6829268292683,0.0
115.73170731707317,0.5,0.5,112092.05043196984,293.7804878048781,0.0
124.63414634146342,0.5,0.5,111939.42051702931,289.277926788473,0.0
133.53658536585365,0.5,0.5,111600.4084993581,284.8780497804878,8.902439024390231
142.4390243902439,0.5,0.5,111738.56890876169,276.9887613771961,0.0
151.34146341463415,0.5,0.5,111676.44768767431,274.90739414913753,0.0
160.2439024390244,0.5,0.5,111633.18436032039,274.24596677455025,0.0
169.14634146341464,0.5,0.5,111480.35828347526,267.07317373170736,8.902439024390231
178.0487804878049,0.5,0.5,111561.81247353065,262.2668716137263,0.0
186.9512195121951,0.5,0.5,111554.79855907061,258.1707327073171,0.0
195.85365853658536,0.5,0.5,111543.4567121399,253.4299260011276,0.0
204.7560975609756,0.5,0.5,111657.45998402714,267.0731807317078,0.0
213.65853658536585,0.5,0.5,111714.53701581151,263.24530034160205,0.0
222.5609756097561,0.5,0.5,111782.90613906497,258.17073370731714,0.0
231.46341463414635,0.5,0.5,111837.10040777075,253.2595910548334,0.0
240.3658536585366,0.5,0.5,111893.17769263306,248.8177490380595,0.0
249.26829268292684,0.5,0.5,111949.27913716853,240.36585365853657,8.902439024390219
258.1707317073171,0.5,0.5,112085.26400594231,250.1732834647339,0.0
267.0731707317073,0.5,0.5,112137.98607428036,247.31027872004,0.0
275.9756097560976,0.5,0.5,112210.95194336277,244.01373675010927,0.0
284.8780487804878,0.5,0.5,112258.70266025174,239.93243865221723,0.0
293.780487804878,0.5,0.5,112320.13698999975,231.46341463414637,0.0
302.6829268292683,0.5,0.5,112345.13030558378,222.5609766097561,0.0
311.5853658536585,0.5,0.5,112728.73595506513,217.95072939351832,17.804878048780466
320.4878048780488,0.5,0.5,113059.08361258116,267.0731717317075,8.90243902439019
329.390243902439,0.5,0.5,113209.47830573707,374.24880302831764,0.0
338.2926829268293,0.5,0.5,113317.54721015194,368.1433031033367,0.0
347.1951219512195,0.5,0.5,113419.56690295166,362.1286403021173,0.0
356.0975609756098,0.5,0.5,113500.03066142822,356.09756097560967,0.0
0.0,0.5,1.0,84750.38345636081,354.7934325857702,26.707317073170728
8.902439024390244,0.5,1.0,84853.80062688956,348.59759875841326,17.804878048780484
17.804878048780488,0.5,1.0,84957.34402007295,338.09412346093006,8.902439024390242
26.70731707317073,0.5,1.0,85048.43580716764,333.0807923385092,0.0
35.609756097560975,0.5,1.0,84992.95015427389,328.39394548493607,8.902439024390244
44.51219512195122,0.5,1.0,85063.49629328575,327.3520187381968,0.0
53.41463414634146,0.5,1.0,85006.86237392333,322.9862812063953,0.0
62.31707317073171,0.5,1.0,84828.88922253765,318.93878329539325,0.0
71.21951219512195,0.5,1.0,84788.10892644152,311.58536585365846,0.0
80.1219512195122,0.5,1.0,84415.93356016713,307.3206181513653,8.90243902439024
89.02439024390245,0.5,1.0,84434.53178574219,303.445366632497,0.0
97.92682926829268,0.5,1.0,84192.72673444924,300.4449363990106,0.0
106.82926829268293,0.5,1.0,83793.97542081741,299.87326955883753,0.0
115.73170731707317,0.5,1.0,83777.00714722126,290.95419740413485,0.0
124.63414634146342,0.5,1.0,83458.51707671132,290.32688199528917,0.0
133.53658536585365,0.5,1.0,83490.97841613778,282.37743317814443,0.0
142.4390243902439,0.5,1.0,83475.79396439897,275.9756097560976,0.0
151.34146341463415,0.5,1.0,83287.00328464322,278.8629686280151,0.0
160.2439024390244,0.5,1.0,83362.5659400031,275.9756097560976,8.902439024390233
169.14634146341464,0.5,1.0,83464.3950563056,267.07317173170736,0.0
178.0487804878049,0.5,1.0,83393.67270114158,275.9756287560975,8.902439024390203
186.9512195121951,0.5,1.0,83495.68288600314,267.0731897317084,0.0
195.85365853658536,0.5,1.0,83511.1584744771,267.07317073170725,0.0
204.7560975609756,0.5,1.0,83487.04489202109,275.9756097560976,8.902439024390233
213.65853658536585,0.5,1.0,83588.92055487834,249.26829268292684,0.0
222.5609756097561,0.5,1.0,83639.36877326544,258.1707317073171,0.0
231.46341463414635,0.5,1.0,83682.09411595942,249.26829268292684,0.0
240.3658536585366,0.5,1.0,83709.74680050983,240.3658536585366,0.0
249.26829268292684,0.5,1.0,83878.09482840564,258.170734707317,17.80487804878044
258.1707317073171,0.5,1.0,83980.44873041761,293.78050380487804,8.902439024390192
267.0731707317073,0.5,1.0,84082.92514173232,284.8780657804895,0.0
275.9756097560976,0.5,1.0,84153.04014054406,275.97562675609936,0.0
284.8780487804878,0.5,1.0,84218.83175112843,271.734112935801,0.0
293.780487804878,0.5,1.0,84277.4496669846,267.07317073170736,0.0
302.6829268292683,0.5,1.0,84435.32786408691,258.17074770731716,26.70731707317068
311.5853658536585,0.5,1.0,84538.36062743218,382.8048780487804,17.804878048780463
320.4878048780488,0.5,1.0,84640.86282224128,373.9024390243901,0.0
329.390243902439,0.5,1.0,84744.6416823194,364.9999999999999,0.0
338.2926829268293,0.5,1.0,84440.89792722452,367.681149241947,53.41463414634145
347.1951219512195,0.5,1.0,84543.93747660276,368.03758233495415,44.51219512195123
356.0975609756098,0.5,1.0,84647.10274301146,361.3037048466008,35.609756097560954
0.0,0.75,0.0,82145.37294950189,350.91324955351996,0.0
8.902439024390244,0.75,0.0,82221.01778147544,344.95848712037537,0.0
17.804878048780488,0.75,0.0,82285.93517346316,339.32507174793716,0.0
26.70731707317073,0.75,0.0,82336.61335140935,334.00721666718647,0.0
35.609756097560975,0.75,0.0,82367.78566773195,329.0204847880919,0.0
44.51219512195122,0.75,0.0,82368.72361085782,322.7824687295358,0.0
53.41463414634146,0.75,0.0,82333.73641518806,318.6238538278993,0.0
62.31707317073171,0.75,0.0,82257.85412270288,314.1073997962993,0.0
71.21951219512195,0.75,0.0,82139.07272849097,310.22657144748484,0.0
80.1219512195122,0.75,0.0,81979.26709074406,305.82005852949226,0.0
89.02439024390245,0.75,0.0,81788.19925412939,301.909525662736,0.0
97.92682926829268,0.75,0.0,81574.33644583003,297.2410174041614,0.0
106.82926829268293,0.75,0.0,81353.24790927183,293.0744128178095,0.0
115.73170731707317,0.75,0.0,81130.68241599255,287.7366204179801,0.0
124.63414634146342,0.75,0.0,80916.93278988244,283.24081116450895,0.0
133.53658536585365,0.75,0.0,80715.79696319393,277.31990966063074,0.0
142.4390243902439,0.75,0.0,80522.2648823115,272.75587166434207,0.0
151.34146341463415,0.75,0.0,80341.43241139295,267.07317073170736,0.0
160.2439024390244,0.75,0.0,80147.37707949473,263.7716833327825,0.0
169.14634146341464,0.75,0.0,79934.89757877312,261.91664175716244,0.0
178.0487804878049,0.75,0.0,79709.51196429745,266.49303198572943,0.0
186.9512195121951,0.75,0.0,79670.11794554771,272.66439987237544,0.0
195.85365853658536,0.75,0.0,79780.43206938572,275.18172523658575,0.0
204.7560975609756,0.75,0.0,79913.10010809195,273.68670728188584,0.0
213.65853658536585,0.75,0.0,80042.06290358328,271.07093921792307,0.0
222.5609756097561,0.75,0.0,80163.31264703622,266.6084317031747,0.0
231.46341463414635,0.75,0.0,80277.75020819757,262.8741523902012,0.0
240.3658536585366,0.75,0.0,80384.3024013867,257.60030888860433,0.0
249.26829268292684,0.75,0.0,80484.02466069907,253.0051096314909,0.0
258.1707317073171,0.75,0.0,80576.34125540454,247.5879289028452,0.0
267.0731707317073,0.75,0.0,80661.81905721987,243.69011507052312,0.0
275.9756097560976,0.75,0.0,80739.84901056543,238.50733092908706,0.0
284.8780487804878,0.75,0.0,80808.29734969948,231.9397578822252,0.0
293.780487804878,0.75,0.0,80863.59826048386,227.20466530193926,0.0
302.6829268292683,0.75,0.0,80907.0715140532,222.56097560975599,0.0
311.5853658536585,0.75,0.0,80933.36869043708,216.43585539299085,0.0
320.4878048780488,0.75,0.0,81646.01012536793,212.80304390108165,44.51219512195117
329.390243902439,0.75,0.0,81745.63916746735,377.01367984684157,35.609756097560954
338.2926829268293,0.75,0.0,81845.38978251336,370.2148282363908,26.70731707317068
347.1951219512195,0.75,0.0,81945.26211885613,363.57152393335633,17.804878048780463
356.0975609756098,0.75,0.0,82045.25632502677,357.13874332617263,8.902439024390189
0.0,0.75,0.25,70980.48899608174,356.0975609756098,0.0
8.902439024390244,0.75,0.25,71145.22650859345,343.5496520767209,8.902439024390242
17.804878048780488,0.75,0.25,71232.00813272728,339.5758586480741,0.0
26.70731707317073,0.75,0.25,71334.50951792185,334.21869255589235,0.0
35.609756097560975,0.75,0.25,71448.477763326,324.5153179519949,0.0
44.51219512195122,0.75,0.25,71452.83072014488,320.7188329889803,8.902439024390237
53.41463414634146,0.75,0.25,71470.85112497973,320.4392493294048,0.0
62.31707317073171,0.75,0.25,71322.19639420733,312.41906045899566,8.902439024390231
71.21951219512195,0.75,0.25,71259.5928636404,311.6204919403831,0.0
80.1219512195122,0.75,0.25,70978.4321485304,304.2732675929519,8.902439024390238
89.02439024390245,0.75,0.25,70859.35649674268,303.69259529933595,0.0
97.92682926829268,0.75,0.25,70521.39795346507,295.5309503891321,8.90243902439024
106.82926829268293,0.75,0.25,70519.32888909112,295.0722591029956,0.0
115.73170731707317,0.75,0.25,70296.67887213736,290.7535088861463,0.0
124.63414634146342,0.75,0.25,70045.35416172535,284.8780487804878,0.0
133.53658536585365,0.75,0.25,69981.76584418054,275.9756097560976,0.0
142.4390243902439,0.75,0.25,69891.95518961457,270.7208299318414,0.0
151.34146341463415,0.75,0.25,69717.90661840646,268.715764250985,0.0
160.2439024390244,0.75,0.25,69510.94036805659,265.73042275448154,0.0
169.14634146341464,0.75,0.25,69262.21742074782,260.0315955500124,0.0
178.0487804878049,0.75,0.25,69024.27562205774,267.07317073170725,0.0
186.9512195121951,0.75,0.25,69107.7307496279,284.8780487804878,8.902439024390235
195.85365853658536,0.75,0.25,69194.49011292122,276.47349929511586,0.0
204.7560975609756,0.75,0.25,69350.4218733547,275.19977682476684,8.902439024390233
213.65853658536585,0.75,0.25,69437.98937205088,267.07317073170725,0.0
222.5609756097561,0.75,0.25,69659.70202085764,284.87804878048775,17.80487804878048
231.46341463414635,0.75,0.25,69744.69905532035,275.9756097560976,8.902439024390233
240.3658536585366,0.75,0.25,69830.87420682736,267.0731707317073,0.0
249.26829268292684,0.75,0.25,69928.15854522395,259.31238798264417,0.0
258.1707317073171,0.75,0.25,70016.84781515584,254.02496873988633,0.0
267.0731707317073,0.75,0.25,70096.81069746143,248.81375127336952,0.0
275.9756097560976,0.75,0.25,70167.87212918748,240.36585365853648,0.0
284.8780487804878,0.75,0.25,70225.00793503781,231.7545672172448,0.0
293.780487804878,0.75,0.25,70269.52527183731,226.9729571750288,0.0
302.6829268292683,0.75,0.25,70300.31781790977,222.48596060770188,0.0
311.5853658536585,0.75,0.25,70309.19522238219,213.86786059420825,0.0
320.4878048780488,0.75,0.25,70474.851559628,209.9410276142371,8.90243902439019
329.390243902439,0.75,0.25,70560.84892743634,389.40058890232865,0.0
338.2926829268293,0.75,0.25,70644.1862989616,381.8748524624206,0.0
347.1951219512195,0.75,0.25,70732.62530462301,373.90243902439016,0.0
356.0975609756098,0.75,0.25,70892.8653256015,352.6055304475607,8.90243902439019
0.0,0.75,0.5,56566.22049260397,344.27781052369437,0.0
8.902439024390244,0.75,0.5,56618.08336160031,337.7732118167406,0.0
17.804878048780488,0.75,0.5,56718.43408370671,330.35633891644875,35.60975609756097
26.70731707317073,0.75,0.5,56929.61031362986,337.28345200572613,26.707317073170728
35.609756097560975,0.75,0.5,57015.611071681386,343.71903257340915,17.804878048780484
44.51219512195122,0.75,0.5,57106.124044835524,325.74474254359313,8.902439024390237
53.41463414634146,0.75,0.5,57116.57877999202,332.48026441522535,0.0
62.31707317073171,0.75,0.5,57335.026916052535,326.8828836644829,17.80487804878048
71.21951219512195,0.75,0.5,57389.7864269385,320.4878048780488,8.90243902439024
80.1219512195122,0.75,0.5,57382.624295986614,311.5853658536586,0.0
89.02439024390245,0.75,0.5,57275.55960677636,304.62915242385156,0.0
97.92682926829268,0.75,0.5,56568.645432794205,300.473720495263,8.90243902439024
106.82926829268293,0.75,0.5,56367.82835809371,296.51213059748176,0.0
115.73170731707317,0.75,0.5,56508.77899155623,280.28482116415535,0.0
124.63414634146342,0.75,0.5,56458.55172224835,275.4375082559467,0.0
133.53658536585365,0.75,0.5,56306.7486993036,277.98070748002783,17.80487804878048
142.4390243902439,0.75,0.5,56367.58681450687,268.904705971337,8.902439024390233
151.34146341463415,0.75,0.5,56405.23039946769,274.2366418797766,0.0
160.2439024390244,0.75,0.5,56284.215001944554,269.95056548235254,0.0
169.14634146341464,0.75,0.5,56115.62861813508,266.7082390254045,0.0
178.0487804878049,0.75,0.5,55986.391245114784,270.8719402631275,0.0
186.9512195121951,0.75,0.5,56092.64315111103,275.9756097560975,0.0
195.85365853658536,0.75,0.5,56452.67145338061,320.4878048780487,44.51219512195122
204.7560975609756,0.75,0.5,56521.55817045594,311.5853658536586,35.609756097560975
213.65853658536585,0.75,0.5,56590.528946970095,302.68292682926835,26.707317073170728
222.5609756097561,0.75,0.5,56659.58388614438,293.7804878048781,17.80487804878048
231.46341463414635,0.75,0.5,56728.72308926002,284.8780487804878,8.902439024390233
240.3658536585366,0.75,0.5,56795.654228000974,276.55721215144945,0.0
249.26829268292684,0.75,0.5,56883.27193171147,271.4199152869638,0.0
258.1707317073171,0.75,0.5,56958.80752382839,266.33461694611907,0.0
267.0731707317073,0.75,0.5,57028.87804509487,258.170731707317,0.0
275.9756097560976,0.75,0.5,57096.215244737956,249.2682926829268,0.0
284.8780487804878,0.75,0.5,56251.17213402646,242.2628045259397,44.51219512195117
293.780487804878,0.75,0.5,56098.56703996994,413.10024048096193,35.609756097560954
302.6829268292683,0.75,0.5,56191.42644175832,404.1423246492987,26.70731707317068
311.5853658536585,0.75,0.5,56241.74872943343,395.1844088176353,17.804878048780463
320.4878048780488,0.75,0.5,56255.7639018439,384.66018180599167,8.902439024390189
329.390243902439,0.75,0.5,56299.99998389059,377.67306292171736,0.0
338.2926829268293,0.75,0.5,56387.28431848931,370.8167571475895,0.0
347.1951219512195,0.75,0.5,56443.46216617261,357.43813211563423,0.0
356.0975609756098,0.75,0.5,56494.51413889343,350.6019948261646,0.0
0.0,0.75,1.0,46542.969441952446,347.4088577154309,0.0
8.902439024390244,0.75,1.0,46489.35126151169,341.4369138276553,0.0
17.804878048780488,0.75,1.0,46410.428209182726,329.390243902439,8.902439024390244
26.70731707317073,0.75,1.0,46432.130575561496,335.4649699398798,0.0
35.609756097560975,0.75,1.0,46349.95577282811,332.478997995992,0.0
44.51219512195122,0.75,1.0,46198.88313381348,323.5210821643287,0.0
53.41463414634146,0.75,1.0,46146.42274143467,338.45094188376754,0.0
62.31707317073171,0.75,1.0,46562.87936584054,300.41834260365766,0.0
71.21951219512195,0.75,1.0,45829.06214299727,317.5491382765531,8.902439024390238
80.1219512195122,0.75,1.0,45760.84268281737,311.57719438877757,0.0
89.02439024390245,0.75,1.0,45697.76890276196,308.5912224448898,0.0
97.92682926829268,0.75,1.0,45695.97959004227,308.5912224448898,0.0
106.82926829268293,0.75,1.0,45506.99927983958,291.0582125404898,8.90243902439024
115.73170731707317,0.75,1.0,45507.46811382752,293.66136272545094,0.0
124.63414634146342,0.75,1.0,45381.14282302908,498.5365853658536,8.90243902439022
133.53658536585365,0.75,1.0,45365.245131229014,281.7239826422838,0.0
142.4390243902439,0.75,1.0,45222.881563149866,275.9756097560975,0.0
151.34146341463415,0.75,1.0,45004.499032842854,261.11905147267123,8.902439024390233
160.2439024390244,0.75,1.0,45043.81049487152,264.4515426084587,0.0
169.14634146341464,0.75,1.0,45327.991782863086,454.0243902439024,8.902439024390231
178.0487804878049,0.75,1.0,45383.38232284465,445.12195121951214,0.0
186.9512195121951,0.75,1.0,45375.228456410725,279.94124601098525,0.0
195.85365853658536,0.75,1.0,45577.2199249706,302.68292682926835,80.1219512195122
204.7560975609756,0.75,1.0,45632.83580573388,462.92682926829264,71.21951219512195
213.65853658536585,0.75,1.0,45688.51955209972,454.0243902439024,62.3170731707317
222.5609756097561,0.75,1.0,45744.27124689518,445.12195121951214,53.414634146341456
231.46341463414635,0.75,1.0,45800.09097303348,436.21951219512187,44.51219512195121
240.3658536585366,0.75,1.0,45855.97881352315,427.31707317073165,35.60975609756096
249.26829268292684,0.75,1.0,45911.93471748883,418.4146341463414,26.707317073170714
258.1707317073171,0.75,1.0,45967.923897767934,409.51219512195115,17.804878048780466
267.0731707317073,0.75,1.0,45644.38941305506,400.60975609756093,8.902439024390247
275.9756097560976,0.75,1.0,45702.62843981095,442.9599599198398,0.0
284.8780487804878,0.75,1.0,45924.85775360516,442.95995991983966,8.902439024390189
293.780487804878,0.75,1.0,46092.202909650005,416.0862124248497,0.0
302.6829268292683,0.75,1.0,46287.20817409379,364.99999999999994,17.804878048780463
311.5853658536585,0.75,1.0,46211.35640610239,395.1844088176353,8.902439024390246
320.4878048780488,0.75,1.0,46295.24918783193,386.22649298597196,0.0
329.390243902439,0.75,1.0,46388.74498059406,416.0862124248497,8.90243902439025
338.2926829268293,0.75,1.0,46515.4664077022,377.2685771543086,0.0
347.1951219512195,0.75,1.0,46522.36497317084,398.17038076152306,8.902439024390247
356.0975609756098,0.75,1.0,46539.03619836223,353.38080160320635,0.0
